Sheet,Game,Question,Category,Question Type,Options,Correct Answer,Active,Intensity,Tone,Relationship Area,Tags,Notes,Memory Lane Mode,Avoid If,Game Suitability,AI Use Case,Repeat Group,Default Answer Type,Answer Type,Unit Label,Scoring Divisor,Rounding Mode,Round Penalty Value,Fixed Penalty,Scoring Mode,Scoring Outcome Type,Source Label,Added By,Original Sheet,Original Question Type
Quiz,Quick Fire Quiz,On which continent is Ecuador located?,Geography,Multiple Choice,Africa | Europe | Americas | Oceania,Americas,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Belize located?,Geography,Multiple Choice,Africa | Europe | Americas | Oceania,Americas,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of these words is a synonym of small?,Language,Multiple Choice,humorous | scorching | robust | tiny,tiny,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Croatia?,Geography,Multiple Choice,PYG | SAR | HRK | XAF,HRK,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Majuro?,Geography,Multiple Choice,Sri Lanka | Marshall Islands | Togo | Poland,Marshall Islands,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Guinea-Bissau?,Geography,Multiple Choice,Bissau | Vientiane | Managua | Oranjestad,Bissau,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital San Salvador?,Geography,Multiple Choice,Tunisia | El Salvador | Tajikistan | Mauritius,El Salvador,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is British Indian Ocean Territory located?,Geography,Multiple Choice,Africa | Europe | Oceania | Americas,Africa,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the chemical symbol for Krypton?,Science,Text Answer,,Kr,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Palau located?,Geography,Multiple Choice,Africa | Oceania | Europe | Asia,Oceania,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Thailand located?,Geography,Multiple Choice,Asia | Europe | Americas | Oceania,Asia,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Australia?,Geography,Multiple Choice,no | en | mn | mt,en,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of these words is a synonym of soft?,Language,Multiple Choice,content | gentle | feeble | brilliant,gentle,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Sierra Leone located?,Geography,Multiple Choice,Americas | Europe | Oceania | Africa,Africa,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Cocos (Keeling) Islands?,Geography,Multiple Choice,Cayenne | West Island | Tallinn | San Juan,West Island,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Comoros?,Geography,Multiple Choice,Managua | Moroni | Bissau | Colombo,Moroni,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Switzerland?,Geography,Multiple Choice,FRA | Turkmenistan | Samoa | Angola,FRA,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Botswana?,Geography,Multiple Choice,BWP | PAB | ARS | ZAR,BWP,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Somalia located?,Geography,Multiple Choice,Americas | Africa | Europe | Asia,Africa,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Mauritania located?,Geography,Multiple Choice,Americas | Europe | Oceania | Africa,Africa,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Bulgaria?,Geography,Multiple Choice,Moscow | Asunción | Fakaofo | Sofia,Sofia,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Bucharest?,Geography,Multiple Choice,Hungary | Russian Federation | Romania | Honduras,Romania,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of these words is a synonym of sad?,Language,Multiple Choice,detest | sorrowful | distant | destitute,sorrowful,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Niamey?,Geography,Multiple Choice,Saint Pierre and Miquelon | Puerto Rico | Niger | Cuba,Niger,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Guinea located?,Geography,Multiple Choice,Asia | Africa | Oceania | Europe,Africa,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Cyprus?,Geography,Multiple Choice,hy | el | rw | ps,el,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Norway?,Geography,Multiple Choice,Djibouti | Oslo | Ljubljana | Maputo,Oslo,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the chemical symbol for Cesium?,Science,Text Answer,,Cs,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Yaoundé?,Geography,Multiple Choice,Cameroon | Morocco | Chad | Réunion,Cameroon,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Honduras?,Geography,Multiple Choice,HNL | XCD | LRD | BBD,HNL,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Malawi?,Geography,Multiple Choice,PYG | OMR | MWK | BHD,MWK,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Jakarta?,Geography,Multiple Choice,New Zealand | Martinique | Indonesia | Lithuania,Indonesia,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Netherlands?,Geography,Multiple Choice,ru | hi | nl | hu,nl,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of these words is a synonym of ugly?,Language,Multiple Choice,unattractive | difficult | humorous | detest,unattractive,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the chemical symbol for Xenon?,Science,Text Answer,,Xe,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of El Salvador?,Geography,Multiple Choice,SVC | SGD | ZAR | CHF,SVC,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Hong Kong?,Geography,Multiple Choice,am | fo | en | sv,en,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Solomon Islands located?,Geography,Multiple Choice,Americas | Asia | Oceania | Africa,Oceania,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What type of animal is a sparrow?,Animals,Multiple Choice,amphibian | mammal | bird | insect,bird,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the chemical symbol for Sulfur?,Science,Text Answer,,S,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Brazil located?,Geography,Multiple Choice,Asia | Americas | Europe | Africa,Americas,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Djibouti?,Geography,Multiple Choice,France | Djibouti | Brazil | Ghana,Djibouti,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Togo?,Geography,Multiple Choice,Sri Lanka | Saudi Arabia | Armenia | GHA,GHA,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Uzbekistan located?,Geography,Multiple Choice,Europe | Oceania | Asia | Africa,Asia,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Santo Domingo?,Geography,Multiple Choice,Dominican Republic | Aruba | Romania | Puerto Rico,Dominican Republic,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Kampala?,Geography,Multiple Choice,Uganda | Japan | Mozambique | Croatia,Uganda,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Bahrain?,Geography,Multiple Choice,Canberra | Manama | Abuja | Nuku'alofa,Manama,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What does the acronym BIOS stand for?,Technology,Text Answer,,Basic Input/Output System,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,text,text,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Djibouti?,Geography,Multiple Choice,Port Vila | Saint John's | Porto-Novo | Djibouti,Djibouti,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in United Arab Emirates?,Geography,Multiple Choice,nl | sq | ps | ar,ar,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country is most closely associated with Pho?,Food,Multiple Choice,Spain | Ukraine | Germany | Vietnam,Vietnam,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Latvia located?,Geography,Multiple Choice,Europe | Oceania | Americas | Africa,Europe,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Chad located?,Geography,Multiple Choice,Africa | Asia | Americas | Oceania,Africa,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Vanuatu located?,Geography,Multiple Choice,Africa | Americas | Asia | Oceania,Oceania,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What type of animal is a octopus?,Animals,Multiple Choice,fish | mollusk | mammal | amphibian,mollusk,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Switzerland?,Geography,Multiple Choice,de | sk | ti | he,de,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Martinique located?,Geography,Multiple Choice,Europe | Americas | Asia | Oceania,Americas,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Ecuador?,Geography,Multiple Choice,Beijing | Quito | Budapest | Paramaribo,Quito,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which country has the capital Nuku'alofa?,Geography,Multiple Choice,Oman | Sudan | Ukraine | Tonga,Tonga,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of the following countries shares a border with Niger?,Geography,Multiple Choice,Libya | Norfolk Island | Aruba | MLI,MLI,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Afghanistan?,Geography,Multiple Choice,GIP | LBP | JMD | AFN,AFN,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which of these words is a synonym of happy?,Language,Multiple Choice,joyful | complicated | attractive | chilly,joyful,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Cayman Islands located?,Geography,Multiple Choice,Africa | Europe | Oceania | Americas,Americas,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the capital of Ghana?,Geography,Multiple Choice,Ljubljana | Accra | Riyadh | Islamabad,Accra,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Western Sahara?,Geography,Multiple Choice,sq | lt | mt | es,es,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which element has the chemical symbol Ti?,Science,Multiple Choice,Chromium | Vanadium | Titanium | Calcium,Titanium,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Kiribati?,Geography,Multiple Choice,BIF | JMD | AUD | OMR,AUD,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Indonesia?,Geography,Multiple Choice,TTD | UGX | AFN | IDR,IDR,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is French Guiana located?,Geography,Multiple Choice,Americas | Europe | Oceania | Asia,Americas,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Anguilla?,Geography,Multiple Choice,XCD | GHS | BRL | CHE,XCD,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,What is the currency of Russian Federation?,Geography,Multiple Choice,GBP | RUB | KHR | MAD,RUB,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,Which language is primarily spoken in Malta?,Geography,Multiple Choice,ru | pl | mn | mt,mt,TRUE,2,playful,lifestyle,"fun, lifestyle, general",,,,"quick-fire, warm-up",funny-break,lifestyle,multipleChoice,multipleChoice,,,,,,,,,,,
Quiz,Quick Fire Quiz,On which continent is Botswana located?,Geography,Multiple Choice,Africa | Asia | Americas | Oceania,Africa,TRUE,2,playful,future,"future, travel, lifestyle, fun",,,,"quick-fire, warm-up",funny-break,future-plans,multipleChoice,multipleChoice,,,,,,,,,,,
