Sheet,Game,Question,Category,Question Type,Options,Correct Answer,Active,Intensity,Tone,Relationship Area,Tags,Notes,Memory Lane Mode,Avoid If,Game Suitability,AI Use Case,Repeat Group,Default Answer Type,Answer Type,Unit Label,Scoring Divisor,Rounding Mode,Round Penalty Value,Fixed Penalty,Scoring Mode,Scoring Outcome Type,Source Label,Added By,Original Sheet,Original Question Type
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner says they trust you but keeps testing you anyway then apologises properly when it feels off",Trust,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Trust,trust;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-trust-5-twist-7,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner sends a risky text while you are both meant to be concentrating but only when they think it will make you laugh",Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-0-twist-0,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner asks what kind of teasing is actually fun for you without mentioning it until later",Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-1-twist-1,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner buys something naughty for you both without checking first and checks afterwards whether it landed well,Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-2-twist-2,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating remembers aftercare without being asked in front of friends,Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-3-twist-3,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner makes a private joke in public that only you two understand after you have already said you are tired",Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-4-twist-4,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner turns every cuddle into a negotiation for more as a private joke between the two of you",Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-5-twist-5,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner asks for a clear yes before trying a new fantasy because they think it proves they care",Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-6-twist-6,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner brags to a friend about something private between you then apologises properly when it feels off,Sex & Intimacy,Multiple Choice,Green Flag | Red Flag | Depends,,1,4,naughty-playful,Sex & Intimacy,sex-intimacy;judgement;naughty,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,Skip if either player wants a non-spicy session,Red Flag Green Flag,relationship judgement;diary insight,red-flag-sex-intimacy-7-twist-7,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner knows your routine well enough to make your day easier but only when they think it will make you laugh",Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-0-twist-0,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner leaves small messes because they know you will tidy them without mentioning it until later,Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-1-twist-1,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating makes a drink for you exactly how you like it and checks afterwards whether it landed well,Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-2-twist-2,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner uses weaponised helplessness for basic chores in front of friends",Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-3-twist-3,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner starts doing a habit you love because it matters to you after you have already said you are tired",Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-4-twist-4,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"During a playful night together, your partner keeps score of every little favour as a private joke between the two of you",Habits,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Habits,habits;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-habits-5-twist-5,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Your partner wants one lazy day together with no plans at all because they think it proves they care,Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-0-twist-6,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,Someone you are dating books a busy weekend without checking your energy first then apologises properly when it feels off,Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-1-twist-7,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"In a long-term relationship, your partner encourages your solo hobbies without making it about them but only when they think it will make you laugh",Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,2,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-2-twist-0,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
Red Flag Green Flag,Red Flag Green Flag,"After a stressful week, your partner needs constant plans to feel connected without mentioning it until later",Lifestyle,Multiple Choice,Green Flag | Red Flag | Depends,,1,3,playful,Lifestyle,lifestyle;judgement;relationship,"Players judge the scenario as Green Flag, Red Flag, or Depends, then guess each other. Variation adds context so it does not feel like a duplicate.",,,Red Flag Green Flag,relationship judgement;diary insight,red-flag-lifestyle-3-twist-1,multipleChoice,multipleChoice,,1,nearest,10,10,automatic,choice-match,Red Flag Green Flag Draft May 2026,Codex,,
